time x y zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target distance_port distance_starboard cog sog local_cog
0.5 11601.5813066 5445.5062446 -166.45005609999998 3.9997434378635943 -0.0006192281386885323 0.0004553 0.016625521704554558 1.0 -0.0063360829094745285 6002.11839366225 80.17937347928957 80.69046889622105 -166.4589264586043 3.999743485797105 0.0026209145794950928
0.6000000000000001 11601.1924559 5445.4126266 -166.4501242 3.999486203724627 -0.0012353884849537478 0.0009069 0.027065731585025787 1.0 -0.006287001504900671 6001.718486074127 80.17886277104198 80.68986038735122 -166.46782210927893 3.999486394522219 0.011516565254112265
0.7000000000000001 11600.8036157 5445.3190749 -166.4502373 3.9992280507008986 -0.001848392028153123 0.0013547 0.03463840112090111 1.0 -0.006175922757827723 6001.318605234715 80.17852343703802 80.68929932662408 -166.476718674209 3.999228477852447 0.020413130184181227
0.8 11600.4147862 5445.2255893 -166.4503952 3.99896882806557 -0.002454616467840731 0.0018036 0.040056172758340836 2.0 -0.006003087942583779 6000.918751287865 80.17835475048194 80.68878546947033 -166.4855640528505 3.9989695814024544 0.029258508825677154
0.9 11600.0259676 5445.1321694 -166.45059809999998 3.9987083392841263 -0.003053589310410554 0.0022539 0.04413563013076782 2.0 -0.005768932779451001 6000.518924327434 80.17835676189875 80.68831973816096 -166.49435166515124 3.9987095052114117 0.03804612112642758
1.0 11599.6371601 5445.0388149 -166.4508462 3.998446485014839 -0.003644861502285157 0.0027059 0.047523777931928635 2.0 -0.005473795755729063 6000.119124472279 80.17852961914657 80.68790295782864 -166.50307526544552 3.998448146286618 0.046769721420702126
1.1 11599.248364 5444.9455253 -166.4511395 3.9981832361560317 -0.00422770630674385 0.0031598 0.05064298212528229 2.0 -0.005118233226005472 5999.719351888078 80.17887276643299 80.68753568538528 -166.51172442665546 3.998185471358193 0.055418882630647204
1.2000000000000002 11598.8595795 5444.8523002 -166.4514782 3.9979186643034925 -0.004801818761383525 0.0036157 0.05372170731425285 2.0 -0.004702680907703686 5999.319606668688 80.17938625443455 80.68721884323048 -166.52029496187498 3.997921547985858 0.06398941785016632
1.3 11598.4708069 5444.7591389 -166.45186280000001 3.9976528141100913 -0.005366557902302893 0.0040739 0.05684812366962433 2.0 -0.0042278895842130714 5998.919888929784 80.1800705477293 80.6869543982709 -166.5287781670685 3.9976564162151367 0.07247262304369428
1.4000000000000001 11598.0820464 5444.6660408 -166.45229319999999 3.997385928084473 -0.005921783787018908 0.0045343 0.06002185121178627 2.0 -0.0036944894160524473 5998.520198715218 80.1809247736934 80.68674273802517 -166.53717191226013 3.997390314388999 0.0808663682353199
1.5 11597.6932984 5444.5730055 -166.4527698 3.997118319019699 -0.006467029934705049 0.0049968 0.06319490075111389 2.0 -0.0031029629461606064 5998.12053631249 80.18194942258054 80.68658531844768 -166.54546988249908 3.9971235505947322 0.0891643384742622
1.6 11597.3045629 5444.4800322 -166.45329270000002 3.9968503031558846 -0.00700226308862395 0.0054614 0.0662996917963028 2.0 -0.0024540879354841916 5997.720901521803 80.18314395974501 80.68648316053692 -166.55367166871767 3.996856436942119 0.09736612469285433
1.7000000000000002 11596.9158402 5444.3871202 -166.4538622 3.9965820760805424 -0.007527509829535206 0.0059277 0.06926704198122025 2.0 -0.0017486151674125684 5997.321294458823 80.18450836404584 80.68643774517925 -166.56177792029735 3.9965891650571854 0.10547237627253025
1.8 11596.5271305 5444.294269 -166.4544784 3.9963142456206397 -0.008042807155923426 0.0063956 0.07203611731529236 2.0 -0.0009870775809168759 5996.921715192406 80.18604234623434 80.68644984912395 -166.56978922266973 3.9963223389132927 0.11348367864491138
1.9000000000000001 11596.1384339 5444.2014778 -166.4551414 3.99604700727248 -0.008548195577164908 0.006865 0.07455924153327942 2.0 -0.00017027634398402328 5996.522163619561 80.18774534857961 80.68652051712102 -166.5777062199485 3.996056150253518 0.12140067592369519
2.0 11595.7497504 5444.1087461 -166.4558515 3.995780797805884 -0.009043554045992552 0.0073356 0.07680238038301468 2.0 0.0007013024442236878 5996.12263961549 80.18961761433712 80.68665096506581 -166.58552743071706 3.9957910318213603 0.12922188669224965
2.1 11595.3610801 5444.016073 -166.4566087 3.9955160304868897 -0.00952887963454252 0.0078077 0.0787450447678566 2.0 0.0016267603970303679 5995.723143052203 80.69518354052809 80.18054969627102 -166.59325276481863 3.9955273931515976 0.1369472207938145
2.2 11594.972423 5443.9234579 -166.45741320000002 3.9952527765300414 -0.010003867334238192 0.0082813 0.08037783205509186 2.0 0.0026055141965847356 5995.323673779894 80.69348197998013 80.17689211157898 -166.60087800967193 3.9952653010448063 0.14457246564711568
2.3000000000000003 11594.583779 5443.8309001 -166.4582651 3.994991180883983 -0.010468339736786292 0.0087568 0.08170052617788315 2.0 0.003636906727680297 5994.924231526926 80.69171787545373 80.17306677770684 -166.6084006786505 3.9950048963020866 0.15209513462568225
2.4000000000000004 11594.1951483 5443.7383988 -166.4591647 3.994731314678381 -0.010921984840787324 0.0092345 0.08272040635347366 2.0 0.0047201133981376745 5994.5248162871285 80.68988967391704 80.16907379127271 -166.61581655633037 3.9947462455361205 0.15951101230555764
