time x y zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target distance_port distance_starboard cog sog local_cog
0.5 11601.1924415 5445.4126765 -166.4281976 3.9995086198105985 -0.002516943798468896 -0.1083609 0.015005124732851982 1.0 -0.006235116852830599 6001.718484606283 80.12564440079788 80.63650488753136 -166.46425458889414 3.9995094117835706 0.007949044869320687
0.6000000000000001 11601.1924415 5445.4126765 -166.4281976 3.9995086198105985 -0.002516943798468896 -0.1083609 0.022991381585597992 1.0 -0.006235116852830599 6001.718484606283 80.12564440079788 80.63650488753136 -166.46425458889414 3.9995094117835706 0.007949044869320687
0.7000000000000001 11600.803597 5445.3191307 -166.41740199999998 3.999261134904877 -0.0037629038408077964 -0.107552 0.02779879979789257 1.0 -0.0061172951715167765 6001.318601078464 80.09881062782642 80.60941927786875 -166.47131156926707 3.9992629051621447 0.015006025242257692
0.8 11600.4147651 5445.225638 -166.4066872 3.99901199463355 -0.004996738368649223 -0.1067453 0.030457405373454094 2.0 -0.005950800871234487 6000.918743032888 80.072222719081 80.5824822927441 -166.47827785070308 3.9990151163276852 0.021972306678264886
0.9 11600.0259461 5445.1321978 -166.396053 3.9987609867866905 -0.006218099421777312 -0.1059405 0.03196530044078827 2.0 -0.0057362875195428155 6000.518910610193 80.04587951706657 80.55569408190637 -166.48514823911995 3.9987658213763515 0.02884269509513615
1.0 11599.6371404 5445.0388095 -166.3854991 3.998508234926072 -0.007426109804391068 -0.1051373 0.033064041286706924 2.0 -0.005474432108193317 6000.119104047836 80.01977959831046 80.52905457579303 -166.49190985015764 3.9985151308802673 0.03560430613282506
1.1 11599.2483483 5444.9454722 -166.3750255 3.9982536217243103 -0.008620018740089441 -0.1043355 0.03421737998723984 2.0 -0.005166179866529419 5999.7193234114475 79.99392199969786 80.50256470213704 -166.49855191293966 3.9982629138607986 0.04224636891484579
1.2000000000000002 11598.8595701 5444.8521852 -166.3646321 3.997997151049198 -0.009799008747261029 -0.1035346 0.03566384315490723 2.0 -0.004812281583657888 5999.319568816658 79.96830570984484 80.47622495136318 -166.50506259536357 3.998009159615562 0.048757051338753854
1.3 11598.4708063 5444.7589475 -166.3543187 3.997739095180551 -0.010962437285475857 -0.1027348 0.03748483583331108 2.0 -0.004413826547419969 5998.91984049774 79.94292913635401 80.45003590971976 -166.51143245864318 3.997754125526763 0.05512691461836994
1.4000000000000001 11598.0820571 5444.6657582 -166.3440852 3.997479435251603 -0.012109584211430713 -0.1019358 0.039663542062044144 2.0 -0.003971736562966619 5998.52013842349 79.91779109685524 80.42399823868543 -166.5176510571545 3.997497777021177 0.061345513129680285
1.5 11597.693323 5444.5726164 -166.3339316 3.9972187122069727 -0.013239961324704952 -0.1011377 0.04213026165962219 2.0 -0.003487003699450103 5998.120462853173 79.89289058226339 80.39811291367343 -166.5237113406664 3.997240639465361 0.0674057966415944
1.6 11597.3046043 5444.4795207 -166.32385770000002 3.9969570548696427 -0.014353097356718969 -0.1003407 0.04479390010237694 2.0 -0.002961059276800048 5997.720813727402 79.86822565804569 80.37238086286835 -166.52960631208182 3.996982825816986 0.07330076805700969
1.7000000000000002 11596.9159013 5444.3864703 -166.3138635 3.996694860144964 -0.01544867531917049 -0.0995448 0.047560274600982666 2.0 -0.0023947513113883024 5997.321191136788 79.84379545912087 80.3468029175737 -166.53533136721256 3.9967247174002725 0.07902582318774876
1.8 11596.5272144 5444.2934638 -166.3039488 3.996432551105086 -0.016526707597888657 -0.0987503 0.050343699753284454 2.0 -0.001789534538760861 5996.92159511875 79.81959802800534 80.32138002984561 -166.54088641492766 3.9964667229436968 0.08458087090284039
1.9000000000000001 11596.1385436 5444.2005002 -166.29411349999998 3.9961705744102285 -0.017587102737678384 -0.0979574 0.0530720017850399 2.0 -0.0011463811572423274 5996.52202542342 79.79563213223567 80.29611291181266 -166.5462699673758 3.9962092745456763 0.08996442335097754
2.0 11595.7498894 5444.1075782 -166.2843574 3.9959092794771465 -0.018629752845385372 -0.0971659 0.055688247084617615 2.0 -0.00046667210502348503 5996.122482210034 79.77189588866472 80.27100244225281 -166.55148020061574 3.9959527071153693 0.0951746565909275
2.1 11595.3612518 5444.0146966 -166.2746803 3.995648944487532 -0.01965484168583309 -0.0963759 0.05814986303448677 2.0 0.0002484259879105033 5995.722965178707 79.7483876277766 80.24604928495984 -166.5565194726217 3.9956972858796527 0.10021392859687239
2.2 11594.972631 5443.9218542 -166.26508230000002 3.995389797825569 -0.02066231425229248 -0.0955872 0.06042732670903206 2.0 0.0009976996489069374 5995.323474223196 79.72510636219043 80.22125487999377 -166.5613870180962 3.995443225450576 0.10508147407139745
2.3000000000000003 11594.5840272 5443.8290499 -166.255563 3.995132067603721 -0.021652150542959436 -0.0947994 0.06250208616256714 2.0 0.0017800326382956 5994.924009262256 79.70204998782253 80.19661935548424 -166.56608207082553 3.995190740530259 0.10977652680071515
2.4000000000000004 11594.1954404 5443.7362825 -166.2461224 3.9948757421910783 -0.022624861815699004 -0.0940137 0.0643644630908966 2.0 0.0025942583203739274 5994.524569995983 79.67921732123628 80.17214386160832 -166.57061190064218 3.9949398092986206 0.11430635661736233
2.5 11593.8068709 5443.6435507 -166.23676030000001 3.994620952164685 -0.023580390476069968 -0.0932297 0.06601174920797348 2.0 0.003439042591042572 5994.125156389943 79.65660652653293 80.14782923070129 -166.57497540905695 3.99469054950294 0.11866986503213184
