time x y zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target distance_port distance_starboard cog sog local_cog
0.5 11591.5711807 5487.0562537 -166.4499641 3.9997434662290607 -0.0006233946266485102 0.000456 0.0202439296990633 1.0 42.732473856844734 6002.965604098483 122.91788728844249 37.95150316166021 -166.4588941429116 3.9997435148097837 0.002588598886774207
0.6000000000000001 11591.18233 5486.9626358 -166.4500323 3.9994863398803178 -0.0012437911824726422 0.0009082 0.03591866418719292 1.0 42.732523035468 6002.5657534153215 122.91737692036601 37.95089479867794 -166.46785058389892 3.9994865332822123 0.011545039874107488
0.7000000000000001 11590.7934897 5486.8690844 -166.45014559999998 3.9992283181014034 -0.001860926737589641 0.0013566 0.0490652434527874 1.0 42.732634429292474 6002.16592988086 122.9170383872284 37.950333908964666 -166.47680655353165 3.999228751065948 0.020501009506830314
0.8 11590.40466 5486.7755996 -166.4503038 3.9989691295380356 -0.00247125278006588 0.0018062 0.05966181308031082 1.0 42.73280808869418 6001.766133714366 122.91687125400438 37.94981995643324 -166.4857110091574 3.9989698931210396 0.029405465132583686
0.9 11590.015841 5486.682181 -166.4505069 3.9987086514466057 -0.003074431421515089 0.0022571 0.06816034018993378 2.0 42.7330436013856 6001.366364910025 122.9168751085709 37.949353353528515 -166.49455909922222 3.998709833344062 0.038253555197400146
1.0 11589.6270331 5486.588828 -166.4507553 3.9984468547910215 -0.0036697079991909742 0.0027097 0.07507939636707306 2.0 42.73334029037214 6000.966623700576 122.91705024640973 37.94893575033007 -166.5033403984143 3.99844853878914 0.047034854389494285
1.1 11589.2382365 5486.4955404 -166.451049 3.998183640197939 -0.0042566474280048006 0.0031641 0.08085375279188156 2.0 42.73369791437659 6000.566910228224 122.91739642676716 37.94856738862332 -166.51204865942069 3.9981859061071394 0.05574311539587029
1.2000000000000002 11588.8494513 5486.4023176 -166.45138830000002 3.997919126140364 -0.004834743335355385 0.0036207 0.08579973876476288 2.0 42.7341158666655 6000.167224435772 122.91791377199716 37.94824960467896 -166.5206769084905 3.997922049502973 0.06437136446567138
1.3 11588.460678 5486.3091591 -166.4517733 3.997653407612887 -0.005403600529547359 0.0040794 0.09012642502784729 2.0 42.734593544055905 5999.767566678288 122.91860192288348 37.947983245797786 -166.52921956269304 3.9976570596159964 0.07291401866822866
1.4000000000000001 11588.0719167 5486.2160643 -166.4522043 3.9973866264397864 -0.005962615435657348 0.0045403 0.09396037459373474 2.0 42.73513033980861 5999.367936898572 122.91946100187444 37.94776964834766 -166.5376682487937 3.997391073440587 0.0813627047688783
1.5 11587.6831677 5486.1230325 -166.45268149999998 3.99711909891836 -0.006511747824653913 0.0050034 0.09737128019332886 2.0 42.73572550313452 5998.968335207016 122.9204907447737 37.947610049994736 -166.5460225609762 3.99712440309251 0.089717016951397
1.6 11587.2944312 5486.0300631 -166.4532051 3.9968510440948775 -0.007050934040919499 0.0054684 0.10039352625608444 2.0 42.73637840388169 5998.568761643062 122.92169100792623 37.94750556768966 -166.55428175725478 3.9968572634450137 0.09797621322996974
1.7000000000000002 11586.9057075 5485.9371554 -166.45377530000002 3.996582922263192 -0.007579962837243603 0.0059353 0.10304191708564758 2.0 42.73708829125815 5998.169216317096 122.92306152723863 37.947457439204314 -166.56244297114407 3.996590110376896 0.10613742711925056
