time x y zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target distance_port distance_starboard cog sog local_cog
0.5 11611.5811789 5403.986336 -166.4500317 3.9997433802430282 -0.0006198890168288562 0.0004535 -0.0022805053740739822 1.0 -42.71348131097284 6001.572797133419 37.472236235317745 123.39748170164079 -166.4589115257213 3.999743428278909 0.0026059816964902893
0.6000000000000001 11611.1923282 5403.8927179 -166.4500996 3.999486176264861 -0.001236790589255743 0.0009033 -0.017523251473903656 2.0 -42.71343232678695 6001.172852922351 37.47172494388371 123.39687280372036 -166.46781759564342 3.9994863674957917 0.011512051618609576
0.7000000000000001 11610.803488 5403.7991662 -166.4502122 3.9992280768203776 -0.0018504590795801468 0.0013493 -0.02879442647099495 2.0 -42.71332124803988 6000.772935040618 37.4713843950805 123.39631052742942 -166.47672318807537 3.999228504927822 0.020417644050553463
0.8 11610.4146584 5403.705681 -166.4503692 3.9989690036241186 -0.002462954085433511 0.0017888 -0.03547988086938858 2.0 -42.713148000931405 6000.3730436096475 37.471213934172916 123.39579406997206 -166.4856575096265 3.9989697620873934 0.029351965601676966
0.9 11610.0258395 5403.6122624 -166.4505696 3.9987089147084856 -0.0030749527370789176 0.0022203 -0.038869038224220276 2.0 -42.712912511661315 5999.973178750873 37.47121120576741 123.39532092683386 -166.49462926602394 3.9987100970067146 0.03832372199912015
1.0 11609.6370312 5403.5189107 -166.45081290000002 3.9984476369478656 -0.0036859341606912954 0.0026442 -0.040171604603528976 2.0 -42.71261446515221 5999.573340440343 37.471375310297866 123.39488956753326 -166.5036305008102 3.9984493358706708 0.047324956785388395
1.1 11609.2482337 5403.4256261 -166.4510982 3.998185215020445 -0.004295355032001513 0.0030608 -0.04047103598713875 2.0 -42.712253713803655 5999.173528920806 37.47170420942804 123.39449765715491 -166.5126525320095 3.9981875223259515 0.05634698798468207
1.2000000000000002 11608.8594471 5403.3324088 -166.45142470000002 3.997921670136063 -0.004902762253992998 0.0034702 -0.040530480444431305 2.0 -42.711830086596756 5998.773744338007 37.472196131039475 123.39414308032369 -166.5216880686876 3.9979246763316145 0.0653825246627946
1.3 11608.4706713 5403.2392588 -166.4517919 3.9976571207033844 -0.005507705214062075 0.0038726 -0.040535736829042435 2.0 -42.71134356011017 5998.3739865950765 37.47284988389562 123.39382459819873 -166.53073015167462 3.997660914775939 0.07442460764980297
1.4000000000000001 11608.0819067 5403.1461762 -166.45219889999998 3.997391735417222 -0.006109979059503612 0.004268 -0.04058094695210457 2.0 -42.71079413080484 5997.974256104457 37.473663285988025 123.39354002031746 -166.5397749404705 3.9973964049398476 0.08346939644567897
1.5 11607.6931531 5403.0531609 -166.4526452 3.997125827036181 -0.00670918000430154 0.0046564 -0.04070058465003967 2.0 -42.71018184905964 5997.574552647968 37.474635072121075 123.39328818146306 -166.5488161372857 3.9971314577151453 0.09251059326089717
1.6 11607.3044106 5402.9602131 -166.4531299 3.9968596883243177 -0.007305441662792012 0.0050376 -0.040893182158470154 2.0 -42.7095065438528 5997.174876371369 37.475763227329686 123.39306672327166 -166.5578547443209 3.9968663647449922 0.10154920029609116
1.7000000000000002 11606.9156793 5402.8673326 -166.4536524 3.996593682314898 -0.00789858504370855 0.0054114 -0.041139256209135056 2.0 -42.70876843304304 5996.775227323171 37.47704607651394 123.39287440542758 -166.5668875782281 3.9966014874096527 0.11058203420327573
1.8 11606.5269591 5402.7745193 -166.45421190000002 3.996328078282797 -0.008488833954451325 0.0057776 -0.04141123592853546 2.0 -42.70796759043343 5996.375605382205 37.47848160241282 123.39270935705349 -166.57591702969333 3.996337094086706 0.1196114856685142
1.9000000000000001 11606.13825 5402.6817733 -166.45480759999998 3.9960635308104955 -0.009076093565387522 0.0061362 -0.04170522093772888 2.0 -42.70710391879956 5995.976010572923 37.48006795907745 123.3925695365269 -166.58494090683013 3.9960738378748775 0.12863536280531207
