time x y zz vx vy vzz rudder_demanded propeller_demanded distance_midline distance_target distance_port distance_starboard cog sog local_cog
0.5 11601.5811423 5445.5062845 -166.45 3.9998226508790666 4.221245419877562e-08 0.0 0.026169314980506897 1.0 -0.006258815569174531 6002.118244554213 83.21176969046263 83.66151528640214 -166.4499993953243 3.9998226508790666 -0.006306148700502945
0.6000000000000001 11601.1923017 5445.4125732 -166.45 3.9996467341869404 -4.399181685599274e-08 0.0 0.019596101716160774 2.0 -0.0063028049276518125 6001.718323420647 83.21100043664883 83.66083426970354 -166.450000630192 3.999646734186941 -0.0063049138328210574
0.7000000000000001 11600.8034782 5445.318866 -166.45 3.9994720778113413 -2.2482348871477598e-08 0.0 0.007070989813655615 2.0 -0.006346812896269803 6001.3184198760655 83.21023119611317 83.66015330348624 -166.4500003220784 3.9994720778113413 -0.0063052219464054815
0.8 11600.4146716 5445.2251628 -166.4500002 3.9992983995356894 1.937388636186199e-06 4.5e-06 -0.005538912024348974 2.0 -0.006390889853908646 6000.918533701823 83.20946234509569 83.65947286502445 -166.44997244408358 3.999298399536159 -0.0063330999412301026
0.9 11600.025882 5445.1314633 -166.4500011 3.9991246803352953 5.910378924278703e-06 1.36e-05 -0.01658770814538002 2.0 -0.006435350880827752 6000.518664919745 83.20869463611638 83.65879433765754 -166.44991642152792 3.999124680339663 -0.006389122496898381
1.0 11599.6371093 5445.0377676 -166.45000299999998 3.998950887347398 1.0073804574628475e-05 2.28e-05 -0.0256844200193882 2.0 -0.006480075337004371 6000.118813458003 83.20792883021001 83.65811824153539 -166.44985866552275 3.9989508873600865 -0.006446878502060827
1.1 11599.2483536 5444.9440756 -166.4500055 3.9987774035042927 1.214732710508315e-05 2.74e-05 -0.03340962156653404 2.0 -0.006525183859602552 5999.718979388424 83.20716395283065 83.65744384286438 -166.44983144915764 3.9987774035227432 -0.006474094867172653
1.2000000000000002 11598.8596148 5444.8503876 -166.4500082 3.9986041550190614 1.22236715326407e-05 2.75e-05 -0.03999924659729004 2.0 -0.006570361374080286 5999.319162689182 83.20639946497232 83.6567699719489 -166.4498330476814 3.998604155037745 -0.006472496343405965
1.3 11598.4708929 5444.7567037 -166.4500107 3.998430655809122 1.0392068582998348e-05 2.3e-05 -0.04552771896123886 2.0 -0.006615510661748594 5998.919363385278 83.20563460985474 83.65609567704148 -166.44986178615818 3.998430655822627 -0.006443757866634314
1.4000000000000001 11598.0821877 5444.6630242 -166.45001259999998 3.998256979661976 6.503960992110258e-06 1.41e-05 -0.05010577663779259 2.0 -0.006660293223872996 5998.519581358065 83.20486887171441 83.65541976485505 -166.44991939700756 3.998256979667266 -0.006386147017252597
1.5 11597.6934993 5444.5693493 -166.4500133 3.9980831500070684 6.147029614211874e-07 6e-07 -0.05384855344891548 2.0 -0.006704538044409302 5998.119816754373 83.20410114076782 83.65474078277641 -166.45000449080717 3.9980831500071154 -0.006301053217640629
1.6 11597.3048276 5444.4756791 -166.4500125 3.997909093056834 -7.175981647900009e-06 -1.74e-05 -0.056861113756895065 2.0 -0.006748124486193463 5997.720069502379 83.20333089699697 83.65405796910748 -166.45011534212392 3.9979090930632744 -0.006190201900892589
1.7000000000000002 11596.9161727 5444.3820139 -166.4500096 3.9977347619516754 -1.7104376515031383e-05 -4e-05 -0.059274401515722275 2.0 -0.006790784305916207 5997.320339773911 83.20255712788568 83.65336977405674 -166.45025474097204 3.997734761988266 -0.006050803052772835
1.8 11596.5275345 5444.2883538 -166.4500043 3.9975603007653824 -2.9020389804457203e-05 -6.7e-05 -0.061184465885162354 2.0 -0.006832396869272184 5996.920627497154 83.20177931340737 83.65267543592896 -166.45042024015612 3.9975603008707195 -0.005885303868694791
1.9000000000000001 11596.1389129 5444.194699 -166.449996 3.9973856860661128 -4.306307666746001e-05 -9.85e-05 -0.06265195459127426 2.0 -0.006872744320408367 5996.520932625286 83.20099639027207 83.65197345491944 -166.45061323654897 3.9973856862980677 -0.005692307475840153
2.0 11595.750308 5444.1010497 -166.44998429999998 3.99721077027608 -5.9019023432971274e-05 -0.0001344 -0.06373192369937897 2.0 -0.006911655637563163 5996.121255305141 83.20020767572721 83.65126280570242 -166.4508302751431 3.9972107707117894 -0.00547526888172456
2.1 11595.3617198 5444.007406 -166.4499689 3.997035700965283 -7.715041921763088e-05 -0.0001749 -0.06447077542543411 2.0 -0.006949033602047592 5995.721595561721 83.1994126265009 83.65054275017127 -166.4510748179199 3.997035701709858 -0.005230726104912264
2.2 11594.9731481 5443.9137683 -166.4499492 3.9968604277700184 -9.728122241370318e-05 -0.0002198 -0.06492292135953903 2.0 -0.006984442496438196 5995.321953301394 83.19861039707453 83.64981157058173 -166.4513437454363 3.996860428953902 -0.004961798588510646
2.3000000000000003 11594.584593 5443.8201365 -166.4499247 3.9966850244699996 -0.00011956691706460632 -0.0002691 -0.06514135748147964 2.0 -0.0070180029664751245 5994.922328595988 83.19779979939389 83.64906831949364 -166.45163879047078 3.9966850262585125 -0.004666753554033676
2.4000000000000004 11594.1960545 5443.726511 -166.4498951 3.996509296623457 -0.0001439815254765664 -0.0003229 -0.0651833787560463 2.0 -0.007049326128826356 5994.522721545515 83.19698058198041 83.64831196727962 -166.45195928479774 3.9965092992170552 -0.004346259227077098
2.5 11593.8075325 5443.6328919 -166.4498599 3.9963334855119275 -0.00017041230099379412 -0.0003812 -0.06509220600128174 2.0 -0.007078291346327842 5994.123132078162 83.1961517977937 83.64754132495136 -166.45230311592618 3.996333489145302 -0.004002428098630162
2.6 11593.4190271 5443.5392793 -166.44981869999998 3.9961573732605666 -0.00019893744748866737 -0.0004438 -0.06490170955657959 2.0 -0.007104824821624371 5993.723560315761 83.19531266682249 83.6467554643671 -166.4526710091195 3.996157378212337 -0.003634534905302189
2.7 11593.0305381 5443.4456735 -166.4497709 3.9959811542873735 -0.00022964561433569397 -0.0005109 -0.06463873386383057 2.0 -0.007128588055981464 5993.324006139679 83.19446224628375 83.64595276495521 -166.45306363937053 3.995981160886142 -0.003241904654288419
2.8000000000000003 11592.6420656 5443.3520746 -166.4497162 3.9958046341431155 -0.00026251080263084425 -0.0005824 -0.06432466208934784 2.0 -0.007149507252043912 5992.924469671752 83.19359996967451 83.64513251221771 -166.4534803382457 3.9958046427661498 -0.002825205779117823
2.9000000000000004 11592.2536096 5443.2584827 -166.4496542 3.9956280306718943 -0.0002975104859788136 -0.0006583 -0.06397641450166702 2.0 -0.0071674851911227334 5992.524950936994 83.19272508022594 83.64429375441568 -166.45392038670335 3.995628041748062 -0.002385157321469933
3.0 11591.8651701 5443.164898 -166.4495844 3.9954511494193086 -0.0003346326033243363 -0.0007386 -0.06360743939876556 2.0 -0.007182327432981268 5992.125449985416 83.19183670492538 83.6434352289939 -166.45438311611392 3.995451163432617 -0.00192242791089825
3.1 11591.4767469 5443.0713207 -166.44950640000002 3.9952742246640187 -0.00037293280986694377 -0.000821 -0.06322828680276871 2.0 -0.007193792703291417 5991.725966673388 83.19093423075341 83.64255583984934 -166.45485458757958 3.995274242069442 -0.0014509564452396262
3.2 11591.0883402 5442.9777507 -166.44942020000002 3.9950972459024667 -0.0004111741422244686 -0.0009027 -0.06284316629171371 2.0 -0.0072020250548336 5991.326501169566 83.19001751397779 83.64165573136043 -166.45531706344568 3.995097267061423 -0.0009884805791386952
3.3000000000000003 11590.6999499 5442.884188 -166.44932590000002 3.994920407554477 -0.0004493964127660899 -0.0009838 -0.062459319829940796 2.0 -0.007207001071991447 5990.927053377137 83.18908679136075 83.64073509358798 -166.4557712143103 3.9949204328312176 -0.0005343297145259385
3.4000000000000004 11590.3115761 5442.7906326 -166.44922350000002 3.994743588959753 -0.0004876733327494609 -0.0010643 -0.062085576355457306 2.0 -0.007208744176098726 5990.527623392938 83.18814203967696 83.63979395014347 -166.45621809752214 3.99474361872703 -8.744650267544785e-05
3.5 11589.9232187 5442.6970842 -166.449113 3.9945668369665723 -0.0005258103948523329 -0.0011442 -0.06172895431518555 2.0 -0.007207522601888611 5990.128211045144 83.18718299040414 83.63883256897617 -166.45665492319338 3.9945668715731495 0.0003493791685684755
3.6 11589.5348778 5442.603543 -166.44899470000001 3.99439010470361 -0.0005639810422607416 -0.0012234 -0.061395127326250076 2.0 -0.007203165330458209 5989.728816480598 83.18621045535937 83.63785142027484 -166.45708447901137 3.994390144518776 0.0007789349865561235
3.7 11589.1465534 5442.5100089 -166.44886839999998 3.9942134155876343 -0.0006021019292369312 -0.001302 -0.061088934540748596 2.0 -0.007195769580496499 5989.329439674304 83.18522391028444 83.63685017393901 -166.4575053694183 3.9942134609691267 0.0011998253934848435
3.8000000000000003 11588.7582455 5442.4164817 -166.4487343 3.994036746177398 -0.0006402562562960457 -0.00138 -0.060814812779426575 2.0 -0.007185529792240144 5988.93008057627 83.18422358769567 83.63582945163277 -166.4579189879009 3.994036797494912 0.0016134438760957437
3.9000000000000004 11588.369954 5442.3229615 -166.4485924 3.9938601198926693 -0.0006783467354243289 -0.0014575 -0.06057550013065338 2.0 -0.0071723253256663925 5988.530739114684 83.1832096081143 83.63478913260059 -166.45832393877347 3.9938601775003817 0.0020183947486600573
